    ,number_of_cities,index_of_sample,x_min,x_avg               ,x_stdev           ,x_median,x_q1   ,x_q3   ,x_max,y_min,y_avg               ,y_stdev           ,y_median,y_q1   ,y_q3   ,y_max
142 ,5               ,43             ,-762 ,-156.8              ,422.87551359708687,-71.0   ,-330.0 ,0.0    ,379  ,-229 ,9.8                 ,177.71662837224883,0.0     ,-72.0  ,112.0  ,238
143 ,5               ,44             ,-828 ,-458.2              ,329.4764027969226 ,-493.0  ,-691.0 ,-279.0 ,0    ,-358 ,199.8               ,404.13512591706257,217.0   ,0.0    ,452.0  ,688
144 ,5               ,45             ,-902 ,-274.0              ,513.3911763947643 ,-376.0  ,-531.0 ,0.0    ,439  ,-953 ,-199.8              ,733.8792134949729 ,-49.0   ,-848.0 ,0.0    ,851
145 ,5               ,46             ,-608 ,195.2               ,580.494358284385  ,67.0    ,0.0    ,676.0  ,841  ,-745 ,-302.0              ,545.0798106699605 ,-627.0  ,-655.0 ,0.0    ,517
146 ,5               ,47             ,-964 ,6.2                 ,612.2697118100813 ,0.0     ,-53.0  ,428.0  ,620  ,-432 ,116.2               ,484.0849099073426 ,0.0     ,-7.0   ,124.0  ,896
147 ,5               ,48             ,-569 ,-92.2               ,470.00446806386856,0.0     ,-514.0 ,42.0   ,580  ,-686 ,67.8                ,713.267972083424  ,0.0     ,-542.0 ,602.0  ,965
148 ,5               ,49             ,-576 ,77.2                ,623.2533192851844 ,0.0     ,-459.0 ,585.0  ,836  ,-219 ,351.2               ,477.00492659929625,351.0   ,0.0    ,676.0  ,948
149 ,5               ,50             ,-989 ,-233.2              ,763.5854241668053 ,-489.0  ,-662.0 ,0.0    ,974  ,-604 ,219.8               ,573.1415183006724 ,274.0   ,0.0    ,497.0  ,932
150 ,5               ,51             ,-443 ,68.6                ,347.2532217273153 ,20.0    ,0.0    ,294.0  ,472  ,-536 ,-124.0              ,400.7249680267003 ,-236.0  ,-351.0 ,0.0    ,503
151 ,5               ,52             ,-214 ,256.2               ,458.2959742349915 ,16.0    ,0.0    ,620.0  ,859  ,-685 ,-52.6               ,485.7070104497154 ,0.0     ,-255.0 ,27.0   ,650
152 ,5               ,53             ,-876 ,-278.4              ,562.0594274629685 ,-530.0  ,-542.0 ,0.0    ,556  ,-796 ,-288.8              ,368.1395115985243 ,-71.0   ,-566.0 ,-11.0  ,0
153 ,5               ,54             ,-972 ,-2.0                ,749.827980272809  ,0.0     ,-494.0 ,718.0  ,738  ,-863 ,-416.6              ,524.7449856835224 ,-743.0  ,-767.0 ,0.0    ,290
154 ,5               ,55             ,-888 ,-8.0                ,607.5504094311846 ,0.0     ,-186.0 ,273.0  ,761  ,-622 ,-310.4              ,283.4559930571234 ,-186.0  ,-601.0 ,-143.0 ,0
155 ,5               ,56             ,-439 ,20.8                ,449.3419633196971 ,0.0     ,-405.0 ,431.0  ,517  ,-383 ,19.6                ,355.024365361027  ,0.0     ,-155.0 ,60.0   ,576
156 ,5               ,57             ,-656 ,-289.0              ,273.19590040847976,-354.0  ,-399.0 ,-36.0  ,0    ,-483 ,159.4               ,425.17972670389634,272.0   ,0.0    ,372.0  ,636
157 ,5               ,58             ,-949 ,-502.2              ,386.38931144637013,-564.0  ,-765.0 ,-233.0 ,0    ,-905 ,-213.2              ,530.1930780385576 ,0.0     ,-620.0 ,83.0   ,376
158 ,5               ,59             ,-224 ,240.0               ,369.139540011633  ,316.0   ,0.0    ,368.0  ,740  ,-267 ,255.2               ,564.7085088786957 ,0.0     ,-186.0 ,847.0  ,882
159 ,5               ,60             ,-705 ,-224.2              ,344.68492859421633,-246.0  ,-363.0 ,0.0    ,193  ,-933 ,-257.8              ,568.5153471982968 ,0.0     ,-803.0 ,153.0  ,294
160 ,5               ,61             ,-975 ,53.6                ,640.7119477581169 ,63.0    ,0.0    ,537.0  ,643  ,-415 ,39.8                ,382.1612225226416 ,0.0     ,-238.0 ,414.0  ,438
161 ,5               ,62             ,-913 ,-275.0              ,456.52327432454086,-244.0  ,-493.0 ,0.0    ,275  ,-403 ,82.6                ,371.4731484239473 ,0.0     ,-68.0  ,323.0  ,561
162 ,5               ,63             ,-744 ,193.4               ,698.8818211972608 ,0.0     ,-68.0  ,880.0  ,899  ,-926 ,133.8               ,677.0976295926607 ,151.0   ,0.0    ,706.0  ,738
163 ,5               ,64             ,-806 ,-352.6              ,472.778277842796  ,-475.0  ,-753.0 ,0.0    ,271  ,-791 ,-20.0               ,647.2271625944016 ,0.0     ,-445.0 ,245.0  ,891
164 ,5               ,65             ,-936 ,-146.6              ,471.9372839689613 ,0.0     ,-146.0 ,33.0   ,316  ,-962 ,-216.4              ,666.6560582489295 ,-450.0  ,-479.0 ,0.0    ,809
165 ,5               ,66             ,-900 ,-209.0              ,476.27093129856246,-28.0   ,-451.0 ,0.0    ,334  ,-907 ,-434.4              ,375.7689449648547 ,-454.0  ,-680.0 ,-131.0 ,0
166 ,5               ,67             ,-849 ,-72.2               ,543.1019241357924 ,0.0     ,-351.0 ,349.0  ,490  ,-676 ,68.6                ,599.0215355060284 ,0.0     ,-134.0 ,177.0  ,976
167 ,5               ,68             ,-518 ,-97.6               ,564.9201713516699 ,-376.0  ,-442.0 ,0.0    ,848  ,-988 ,-312.8              ,755.8446930421619 ,-410.0  ,-982.0 ,0.0    ,816
168 ,5               ,69             ,-94  ,197.6               ,355.7011385981214 ,69.0    ,0.0    ,211.0  ,802  ,-645 ,168.2               ,609.446224042778  ,0.0     ,-8.0   ,529.0  ,965
169 ,5               ,70             ,-502 ,201.8               ,498.65639472486464,172.0   ,0.0    ,569.0  ,770  ,-769 ,-271.8              ,329.80403272246383,-175.0  ,-427.0 ,0.0    ,12
170 ,5               ,71             ,-870 ,-263.6              ,395.8172558138414 ,-12.0   ,-465.0 ,0.0    ,29   ,-880 ,-152.2              ,711.7493940987938 ,-184.0  ,-651.0 ,0.0    ,954
171 ,5               ,72             ,0    ,138.4               ,192.80378626987593,67.0    ,6.0    ,154.0  ,465  ,-112 ,248.6               ,409.1122095464764 ,1.0     ,0.0    ,520.0  ,834
172 ,5               ,73             ,-581 ,-195.6              ,396.5914774676834 ,-165.0  ,-579.0 ,0.0    ,347  ,-711 ,168.6               ,653.4464782979552 ,0.0     ,-81.0  ,791.0  ,844
173 ,5               ,74             ,-953 ,-41.8               ,591.9516027514412 ,0.0     ,-148.0 ,243.0  ,649  ,-592 ,13.4                ,573.1110712593154 ,0.0     ,-471.0 ,337.0  ,793
174 ,5               ,75             ,-315 ,43.4                ,271.3803603800393 ,0.0     ,-10.0  ,101.0  ,441  ,-413 ,230.2               ,504.5058968931879 ,260.0   ,0.0    ,340.0  ,964
175 ,5               ,76             ,-472 ,131.4               ,495.8813366118955 ,0.0     ,-103.0 ,419.0  ,813  ,-840 ,106.4               ,579.8528261550512 ,271.0   ,0.0    ,460.0  ,641
176 ,5               ,77             ,-11  ,393.2               ,474.8859863167158 ,168.0   ,0.0    ,832.0  ,977  ,-164 ,355.0               ,470.0904168348893 ,283.0   ,0.0    ,694.0  ,962
177 ,5               ,78             ,-838 ,-252.8              ,505.11107689299394,-372.0  ,-526.0 ,0.0    ,472  ,0    ,407.2               ,389.36319805549164,227.0   ,181.0  ,700.0  ,928
178 ,5               ,79             ,0    ,385.4               ,381.1689913935812 ,190.0   ,150.0  ,739.0  ,848  ,-117 ,485.8               ,507.3063177213546 ,726.0   ,0.0    ,831.0  ,989
179 ,5               ,80             ,-969 ,-622.0              ,364.9027267642707 ,-717.0  ,-719.0 ,-705.0 ,0    ,-760 ,-123.0              ,414.9331271421938 ,0.0     ,-263.0 ,73.0   ,335
180 ,5               ,81             ,-622 ,-227.8              ,235.17908070234475,-181.0  ,-216.0 ,-120.0 ,0    ,-663 ,-385.2              ,283.6594789531984 ,-404.0  ,-644.0 ,-215.0 ,0
181 ,5               ,82             ,-373 ,108.4               ,554.9930630197101 ,0.0     ,-328.0 ,253.0  ,990  ,-962 ,-4.8                ,715.1361408850764 ,0.0     ,-370.0 ,401.0  ,907
182 ,5               ,83             ,-421 ,36.4                ,327.01727783100387,46.0    ,0.0    ,55.0   ,502  ,-606 ,-240.2              ,393.70445768367927,-319.0  ,-586.0 ,0.0    ,310
183 ,5               ,84             ,-362 ,-128.4              ,177.36205907690632,-117.0  ,-240.0 ,0.0    ,77   ,-944 ,42.0                ,669.3164423499545 ,0.0     ,-102.0 ,393.0  ,863
184 ,5               ,85             ,-834 ,-334.2              ,410.3117107760879 ,-455.0  ,-549.0 ,0.0    ,167  ,-945 ,-331.4              ,579.1785562328771 ,-274.0  ,-862.0 ,0.0    ,424
185 ,5               ,86             ,-966 ,-559.6              ,374.24964929843287,-676.0  ,-762.0 ,-394.0 ,0    ,-831 ,-311.6              ,365.2462183240232 ,-87.0   ,-561.0 ,-79.0  ,0
186 ,5               ,87             ,-950 ,-196.6              ,568.2893629129443 ,-320.0  ,-325.0 ,0.0    ,612  ,0    ,653.8               ,389.4614229933435 ,742.0   ,641.0  ,898.0  ,988
187 ,5               ,88             ,0    ,578.4               ,462.4800536239374 ,853.0   ,155.0  ,911.0  ,973  ,-52  ,272.4               ,403.58803252822054,82.0    ,0.0    ,415.0  ,917
188 ,5               ,89             ,-648 ,102.2               ,533.1610450886299 ,0.0     ,-15.0  ,387.0  ,787  ,-699 ,217.0               ,650.8936164996551 ,94.0    ,0.0    ,797.0  ,893
189 ,5               ,90             ,0    ,614.0               ,399.56789160291646,802.0   ,424.0  ,907.0  ,937  ,-773 ,-43.6               ,577.8194354640557 ,0.0     ,-410.0 ,244.0  ,721
190 ,5               ,91             ,-690 ,-110.2              ,544.5913146571472 ,0.0     ,-637.0 ,209.0  ,567  ,-951 ,30.0                ,712.8165963275546 ,0.0     ,-278.0 ,461.0  ,918
191 ,5               ,92             ,-241 ,50.0                ,287.87584129273506,0.0     ,-119.0 ,98.0   ,512  ,-752 ,-28.0               ,521.779646977534  ,0.0     ,-208.0 ,138.0  ,682
192 ,5               ,93             ,-263 ,98.4                ,350.8522481045262 ,0.0     ,-140.0 ,287.0  ,608  ,-159 ,140.4               ,322.830141095902  ,0.0     ,-18.0  ,212.0  ,667
193 ,5               ,94             ,-915 ,-235.4              ,742.162583265958  ,-453.0  ,-747.0 ,0.0    ,938  ,-906 ,-204.8              ,640.2758780400836 ,-72.0   ,-738.0 ,0.0    ,692
194 ,5               ,95             ,-992 ,-320.6              ,770.9985732801325 ,-466.0  ,-989.0 ,0.0    ,844  ,-909 ,94.2                ,767.8555853804802 ,0.0     ,-332.0 ,836.0  ,876
195 ,5               ,96             ,-449 ,1.8                 ,382.41691908177916,-52.0   ,-99.0  ,0.0    ,609  ,-998 ,118.0               ,706.0863969798597 ,256.0   ,0.0    ,426.0  ,906
196 ,5               ,97             ,0    ,433.0               ,336.5048290886774 ,460.0   ,259.0  ,541.0  ,905  ,-310 ,205.8               ,416.3720691881241 ,115.0   ,0.0    ,459.0  ,765
197 ,5               ,98             ,-117 ,227.2               ,408.96479066051637,65.0    ,0.0    ,275.0  ,913  ,-645 ,231.0               ,583.1976508869013 ,413.0   ,0.0    ,495.0  ,892
198 ,5               ,99             ,-166 ,192.0               ,355.42720773739313,143.0   ,0.0    ,210.0  ,773  ,-986 ,-125.8              ,810.2624266248558 ,0.0     ,-936.0 ,544.0  ,749
199 ,6               ,0              ,-280 ,141.5               ,348.26354962872585,101.5   ,14.0   ,150.0  ,775  ,-549 ,89.33333333333333   ,474.52193486357055,43.0    ,-145.5 ,288.5  ,837
200 ,6               ,1              ,-814 ,106.33333333333333  ,699.602363251202  ,233.5   ,-433.5 ,554.0  ,980  ,-762 ,-68.66666666666667  ,433.90813159776883,-32.5   ,-206.0 ,84.75  ,555
201 ,6               ,2              ,-911 ,152.5               ,727.780667509106  ,154.5   ,-260.25,739.5  ,981  ,-866 ,199.33333333333334  ,688.6350751063052 ,79.0    ,-8.25  ,742.25 ,978
202 ,6               ,3              ,-569 ,170.16666666666666  ,552.8896514374877 ,146.0   ,-194.25,594.25 ,862  ,-772 ,-82.33333333333333  ,645.7413310813137 ,-211.5  ,-547.5 ,264.0  ,938
203 ,6               ,4              ,-439 ,235.83333333333334  ,616.8174500341788 ,145.5   ,-264.0 ,773.25 ,981  ,-929 ,-251.5              ,548.2206672499678 ,-160.5  ,-675.25,-1.25  ,536
204 ,6               ,5              ,-853 ,-219.0              ,568.3889513352631 ,-203.5  ,-727.25,239.25 ,461  ,-926 ,-210.33333333333334 ,447.5192360856309 ,-188.0  ,-356.0 ,-7.25  ,399
205 ,6               ,6              ,-125 ,379.3333333333333   ,410.4020792669875 ,395.5   ,64.25  ,627.75 ,951  ,-878 ,-394.6666666666667  ,349.2538713696194 ,-343.5  ,-646.25,-127.75,0
206 ,6               ,7              ,-931 ,-175.83333333333334 ,490.7832175886485 ,-150.0  ,-348.0 ,-15.75 ,561  ,-823 ,-392.8333333333333  ,610.9037294587966 ,-722.0  ,-770.0 ,-172.25,685
207 ,6               ,8              ,-752 ,65.0                ,538.6546203273485 ,226.0   ,-276.75,458.75 ,598  ,-828 ,-176.83333333333334 ,651.162166181871  ,-258.0  ,-649.5 ,32.25  ,934
208 ,6               ,9              ,-925 ,-39.0               ,760.3509715914092 ,-35.0   ,-650.5 ,497.25 ,942  ,-577 ,195.83333333333334  ,502.12365674868045,165.0   ,-10.5  ,550.5  ,812
209 ,6               ,10             ,-896 ,-130.16666666666666 ,754.0327358057252 ,-288.5  ,-727.75,365.25 ,983  ,-598 ,-198.5              ,329.4515138833027 ,-209.5  ,-419.25,-50.0  ,312
210 ,6               ,11             ,-328 ,256.8333333333333   ,453.8490571397793 ,228.5   ,-54.75 ,652.0  ,768  ,-917 ,-263.8333333333333  ,677.7428470051651 ,-391.0  ,-723.5 ,-90.75 ,941
211 ,6               ,12             ,-957 ,75.33333333333333   ,769.3877219365191 ,219.0   ,-525.0 ,733.5  ,839  ,-204 ,109.5               ,258.15324905954606,23.5    ,-24.0  ,302.75 ,458
212 ,6               ,13             ,-705 ,138.5               ,569.2713764102319 ,13.5    ,-42.0  ,540.75 ,853  ,-984 ,-291.8333333333333  ,390.425110189735  ,-205.0  ,-399.75,-13.25 ,57
213 ,6               ,14             ,-549 ,41.833333333333336  ,438.3799341514922 ,38.0    ,-216.0 ,259.0  ,692  ,-706 ,-154.66666666666666 ,631.6751274719202 ,-275.5  ,-609.75,-27.5  ,995
214 ,6               ,15             ,-973 ,-85.16666666666667  ,555.2957470273536 ,-63.5   ,-270.25,164.25 ,688  ,-708 ,-235.66666666666666 ,372.5590780891893 ,-255.0  ,-462.75,-63.75 ,336
215 ,6               ,16             ,-189 ,208.5               ,442.8258122557898 ,43.5    ,-111.0 ,466.5  ,908  ,-442 ,161.66666666666666  ,423.4603483995481 ,165.5   ,-87.0  ,459.25 ,695
216 ,6               ,17             ,-710 ,269.0               ,660.5724789907615 ,358.5   ,-114.0 ,750.75 ,997  ,-818 ,-62.833333333333336 ,410.743431678057  ,-2.5    ,-42.5  ,48.0   ,437
217 ,6               ,18             ,-644 ,21.333333333333332  ,541.8651738824582 ,-84.5   ,-244.0 ,203.25 ,939  ,-661 ,-97.83333333333333  ,585.3106582547995 ,-205.5  ,-459.0 ,-15.75 ,981
218 ,6               ,19             ,-998 ,-396.1666666666667  ,587.8552259414444 ,-406.0  ,-919.25,58.5   ,310  ,-196 ,197.0               ,344.1069601156013 ,129.5   ,7.0    ,304.5  ,790
219 ,6               ,20             ,-446 ,312.1666666666667   ,486.9872346033997 ,380.0   ,57.75  ,636.25 ,887  ,-198 ,149.83333333333334  ,374.0563683011782 ,79.0    ,-105.75,227.75 ,829
220 ,6               ,21             ,-680 ,216.83333333333334  ,591.3754870356622 ,190.0   ,-58.5  ,676.25 ,904  ,-621 ,-67.33333333333333  ,530.7001664468052 ,-109.0  ,-451.25,92.25  ,841
221 ,6               ,22             ,-871 ,70.83333333333333   ,613.8561449286524 ,171.0   ,-285.0 ,550.5  ,714  ,-984 ,-68.0               ,632.436241845769  ,-83.5   ,-388.25,291.0  ,817
222 ,6               ,23             ,-866 ,-351.3333333333333  ,542.5029646616382 ,-455.5  ,-794.0 ,-48.75 ,489  ,-295 ,173.66666666666666  ,387.61252129757963,92.0    ,-83.25 ,514.0  ,640
223 ,6               ,24             ,-486 ,111.83333333333333  ,521.6732374453061 ,146.5   ,-327.75,414.5  ,846  ,-611 ,89.83333333333333   ,428.1707214028847 ,96.5    ,-25.5  ,287.5  ,672
224 ,6               ,25             ,-869 ,-151.16666666666666 ,544.8388446748879 ,47.0    ,-591.75,196.75 ,426  ,-558 ,184.33333333333334  ,551.2929046039561 ,102.0   ,-102.0 ,501.0  ,996
225 ,6               ,26             ,-948 ,-183.16666666666666 ,468.6360705992089 ,-62.5   ,-371.75,3.75   ,423  ,-510 ,46.333333333333336  ,514.9942394499832 ,17.5    ,-255.75,99.5   ,973
226 ,6               ,27             ,-986 ,-260.1666666666667  ,600.0008055550148 ,-376.5  ,-566.25,-52.5  ,752  ,-79  ,336.8333333333333   ,397.99970686756376,223.5   ,53.75  ,669.25 ,838
227 ,6               ,28             ,-905 ,-343.0              ,470.9241977218839 ,-266.5  ,-738.5 ,-57.75 ,264  ,-742 ,-49.333333333333336 ,416.9775373646243 ,-48.0   ,-112.5 ,86.25  ,545
228 ,6               ,29             ,-991 ,-120.5              ,670.0769358812464 ,-14.0   ,-500.5 ,-1.5   ,956  ,-794 ,-419.8333333333333  ,357.70681663433066,-478.0  ,-720.5 ,-95.25 ,0
229 ,6               ,30             ,-844 ,-129.0              ,632.1082185828626 ,-92.5   ,-670.25,269.25 ,728  ,0    ,249.33333333333334  ,309.0512363131179 ,145.5   ,47.25  ,314.25 ,820
230 ,6               ,31             ,-600 ,-146.16666666666666 ,489.00569185508124,-238.0  ,-494.25,-5.0   ,706  ,-868 ,-132.66666666666666 ,644.9042306161952 ,-250.0  ,-545.75,173.25 ,902
231 ,6               ,32             ,0    ,505.3333333333333   ,333.5485971588948 ,624.0   ,285.75 ,753.0  ,815  ,-421 ,-165.66666666666666 ,217.5928920407711 ,-198.5  ,-311.25,-44.5  ,166
232 ,6               ,33             ,-174 ,403.5               ,450.8914503514122 ,410.5   ,71.75  ,720.0  ,992  ,-867 ,-257.0              ,449.67365944649237,-132.0  ,-606.0 ,41.25  ,254
233 ,6               ,34             ,-862 ,102.66666666666667  ,672.2278383603781 ,304.0   ,-381.75,664.25 ,696  ,-437 ,15.333333333333334  ,310.68676615953035,60.5    ,-171.0 ,186.25 ,428
234 ,6               ,35             ,-642 ,248.0               ,567.6375604203795 ,259.5   ,3.75   ,663.0  ,895  ,0    ,568.3333333333334   ,369.2899493171547 ,673.5   ,347.5  ,824.75 ,949
235 ,6               ,36             ,-593 ,216.66666666666666  ,541.8947007183837 ,154.0   ,-18.75 ,637.25 ,863  ,-929 ,-79.16666666666667  ,720.6695266671588 ,-171.5  ,-621.25,540.75 ,790
236 ,6               ,37             ,-754 ,-4.166666666666667  ,580.0994454976377 ,63.5    ,-372.0 ,178.75 ,902  ,-810 ,-279.5              ,284.7052862171688 ,-230.0  ,-305.5 ,-114.75,0
